property_type,state,lat,lon,area_m2,price_usd
HOUSE,Quintana Roo,21.129547,-86.817017,179.0,6379.35
HOUSE,Guanajuato,21.003574,-101.285683,205.0,11940.48
HOUSE,Chiapas,19.667873,-101.233465,130.0,4020.81
APARTMENT,Distrito Federal,19.443178,-99.144234,67.0,2634.32
APARTMENT,Distrito Federal,19.396593,-99.133163,80.0,2688.22
HOUSE,Guanajuato,21.1299039,-101.6220159,263.0,8049.08
APARTMENT,Distrito Federal,19.524143,-99.160149,60.0,1802.43
HOUSE,Morelos,18.920345,-99.235603,122.0,5447.41
APARTMENT,Guerrero,16.863794,-99.881614,191.0,12481.34
HOUSE,Veracruz de Ignacio de la Llave,19.136782,-96.123543,220.0,5490.49
APARTMENT,Distrito Federal,19.403334,-99.145021,153.0,3454.4
HOUSE,Yucatán,21.0411724,-89.5550539,205.0,4742.91
HOUSE,Estado de México,19.484794,-98.874065,260.0,4824.97
APARTMENT,Distrito Federal,19.378533,-99.187561,107.0,4181.25
HOUSE,Nuevo León,25.740887,-100.385582,192.0,6100.54
HOUSE,Chiapas,16.769737,-93.088928,106.0,2772.97
HOUSE,Jalisco,20.650429,-103.374611,190.0,7904.85
APARTMENT,Quintana Roo,21.139086,-86.84964,203.0,9985.07
APARTMENT,Distrito Federal,19.413079,-99.174228,140.0,14419.46
HOUSE,Morelos,18.900852,-99.213448,200.0,9150.81
HOUSE,Estado de México,19.595285,-99.050201,149.0,5268.65
APARTMENT,Estado de México,19.531834,-99.240456,117.0,7627.48
HOUSE,Veracruz de Ignacio de la Llave,23.634501,-102.552788,233.0,5240.92
HOUSE,Quintana Roo,21.137991,-86.870964,280.0,4852.7
HOUSE,San Luis Potosí,22.169217188,-101.0471907892,190.0,5213.19
HOUSE,Nuevo León,23.634501,-102.552788,200.0,5185.46
HOUSE,Estado de México,19.101794,-98.87164,300.0,2772.97
HOUSE,Distrito Federal,19.2790911,-99.2114234,117.0,7487.03
APARTMENT,Oaxaca,15.752900306,-96.1357247829,83.0,3591.85
HOUSE,Distrito Federal,19.343664,-99.212308,350.0,12755.67
HOUSE,Morelos,18.93409,-99.254997,198.0,6516.49
HOUSE,Estado de México###,19.534415,-99.023333,280.0,2896.83
HOUSE,Puebla,19.043223,-98.268716,168.0,4852.7
APARTMENT,Puebla,19.0527224248,-98.2346042991,75.0,4299.13
HOUSE,Morelos,18.981213,-99.206345,200.0,6100.54
APARTMENT,Distrito Federal,19.395097,-99.150424,80.0,2797.8
HOUSE,Morelos,18.862602,-99.213448,305.0,9985.07
HOUSE,Jalisco,20.594334,-103.425086,90.0,3050.27
HOUSE,Puebla,18.9915056,-98.2181614,152.0,5547.26
APARTMENT,San Luis Potosí,22.125832,-101.035118,144.0,5269.9
APARTMENT,Nuevo León,25.592172,-99.9961947,87.0,9131.1
HOUSE,Estado de México,19.295469,-99.692619,84.0,2630.87
HOUSE,Guanajuato,20.703063,-101.339442,90.0,2911.62
HOUSE,Chiapas,19.670241,-101.190542,190.0,8734.86
HOUSE,Chiapas,19.673779,-101.187927,260.0,8318.92
APARTMENT,Estado de México,19.508253,-99.254997,113.0,8088.76
HOUSE,Querétaro,20.5969621,-100.3337597,95.0,2773.63
HOUSE,Yucatán,21.0181429,-89.6396127,180.0,3827.61
HOUSE,Querétaro,20.723525,-100.45586,248.0,7958.43
HOUSE,Querétaro,20.729762,-100.467159,198.0,6932.43
HOUSE,Veracruz de Ignacio de la Llave,18.7696195,-95.758949,245.0,7766.16
HOUSE,Distrito Federal,19.410632,-99.13847,140.0,8568.49
HOUSE,Estado de México,19.672207,-99.015656,158.0,4539.36
HOUSE,Chihuahua,28.6103324259,-106.1123085022,200.0,7072.76
HOUSE,Baja California Sur,23.634501,-102.552788,100.0,2354.25
APARTMENT,Tabasco,17.928942,-92.912029,67.0,1885.62
HOUSE,Veracruz de Ignacio de la Llave,19.1553371,-96.1682507,14100.0,3605.72
HOUSE,Veracruz de Ignacio de la Llave,20.957177,-97.410652,350.0,6100.54
HOUSE,Querétaro,20.543838,-100.412211,145.0,6100.54
HOUSE,Veracruz de Ignacio de la Llave,19.1564195,-96.111619,190.0,6559.64
HOUSE,Distrito Federal,19.275725,-99.129684,80.0,6976.8
HOUSE,Morelos,18.90666,-98.965851,330.0,9705.4
APARTMENT,Distrito Federal,19.342083,-99.0532159,83.0,2767.1
HOUSE,Morelos,18.926468,-99.214211,340.0,15251.35
HOUSE,Querétaro,20.5828187131,-100.417855382,93.0,3106.47
APARTMENT,Distrito Federal,19.427607,-99.160835,102.0,9329.86
HOUSE,Chiapas,16.770111,-93.08167,144.0,3743.51
APARTMENT,Distrito Federal,19.460046,-99.140495,70.0,4159.46
HOUSE,Morelos,18.9015371,-98.9336558,200.0,6518.03
HOUSE,Querétaro###,20.5198184,-100.3933074,123.0,4483.06
HOUSE,Estado de México,19.682383,-98.984458,74.0,1755.29
HOUSE,Querétaro,20.582091,-100.391196,300.0,12478.38
APARTMENT,Puebla,19.0733273,-98.2658243,164.0,9707.71
HOUSE,Quintana Roo,21.161908,-86.8515279,220.0,7209.73
APARTMENT,Morelos,18.949474,-99.232381,129.0,7211.44
HOUSE,Morelos,18.795519,-99.231445,71.0,1913.35
HOUSE,Veracruz de Ignacio de la Llave,25.484016,-100.966568,290.0,6100.54
HOUSE,Querétaro,20.536322,-100.436844,280.0,10814.59
HOUSE,Distrito Federal,19.343424,-99.135933,182.0,3604.86
HOUSE,Colima,19.274727,-103.74485,329.0,5491.79
HOUSE,Querétaro,20.5412697,-100.3997814,110.0,3106.47
HOUSE,Nuevo León,25.7296370244,-100.2941036224,310.0,12481.34
HOUSE,Morelos,18.835054,-98.951226,250.0,3604.86
APARTMENT,Distrito Federal,19.368475,-99.17952,81.0,7875.24
HOUSE,Distrito Federal,19.285891,-99.108269,210.0,4523.64
APARTMENT,Distrito Federal,19.392302,-99.154385,150.0,11732.85
HOUSE,Distrito Federal,19.2925929444,-99.1806221008,96.0,7294.65
HOUSE,Veracruz de Ignacio de la Llave,19.0652948,-96.069905,239.0,7280.78
HOUSE,Jalisco,20.6129,-103.464564,275.0,8596.22
HOUSE,Yucatán,21.03071,-89.618103,126.0,4077.24
HOUSE,Chiapas,19.710472,-101.222626,190.0,3327.57
HOUSE,Estado de México,19.476202,-99.261893,230.0,15251.35
HOUSE,Chihuahua,28.663404,-106.133102,182.0,17196.51
HOUSE,Veracruz de Ignacio de la Llave,19.137135,-96.112946,125.0,3188.92
APARTMENT,Querétaro,20.696185,-100.450005,132.0,4935.89
HOUSE,Hidalgo,20.092012,-98.741743,116.0,4425.66
HOUSE,Chiapas,16.765467,-93.105786,370.0,10121.35
HOUSE,Yucatán,21.039522,-89.563911,195.0,4822.75
APARTMENT,Puebla,18.989942,-98.247486,100.0,2939.35
HOUSE,Veracruz de Ignacio de la Llave,18.898756,-96.998779,130.0,3604.86
HOUSE,Veracruz de Ignacio de la Llave,19.119549,-96.107643,232.0,6599.68
HOUSE,Distrito Federal,19.353288,-99.244721,90.0,7179.23
HOUSE,Sonora,29.083198,-110.993222,162.0,3050.27
HOUSE,Puebla,19.044477,-98.328011,165.0,5859.57
HOUSE,Distrito Federal,19.510133,-99.100025,171.0,7431.57
HOUSE,Morelos,18.850763,-98.943855,168.0,3549.4
HOUSE,Nuevo León,25.758372724,-100.2713531256,98.0,2274.38
HOUSE,Querétaro,20.726007,-100.442642,260.0,8596.22
APARTMENT,Distrito Federal,19.345528,-99.189906,60.0,2470.72
HOUSE,Morelos,18.935198,-99.232834,300.0,15251.35
HOUSE,Estado de México,19.229864,-99.597954,256.0,9707.71
HOUSE,Morelos,18.936026,-99.216217,220.0,10814.59
HOUSE,Tabasco,18.053865,-92.937809,182.0,4298.11
HOUSE,Querétaro,20.705742,-100.444016,185.0,7736.59
HOUSE,Yucatán,21.012869,-89.636932,96.0,3037.13
HOUSE,Morelos,18.948607,-99.243812,180.0,9707.71
HOUSE,Morelos,18.95299,-99.259592,180.0,5407.3
HOUSE,Morelos,18.8816687,-99.1632665,90.0,3591.85
HOUSE,Querétaro,20.5884382058,-100.4006266594,243.0,10537.3
HOUSE,Yucatán,20.9973786,-89.6296213,170.0,2024.75
APARTMENT,Distrito Federal,19.33923,-99.218987,83.0,7764.32
HOUSE,Chiapas,16.766967,-93.123362,239.0,11923.78
HOUSE,Chihuahua,28.631689,-106.102234,200.0,6074.25
HOUSE,Querétaro,20.58966,-100.366899,335.0,13171.62
HOUSE,Morelos,18.862602,-99.213448,210.0,7473.16
APARTMENT,Querétaro,20.59808,-100.337153,90.0,3022.54
APARTMENT,Quintana Roo,21.1789333275,-86.8123199791,75.0,1802.86
APARTMENT,Nuevo León,25.6689477,-100.3536491,117.0,7407.44
HOUSE,Guerrero,16.862803,-99.894829,147.0,4881.59
APARTMENT,Sinaloa,23.296583,-106.479973,134.0,9150.81
HOUSE,Yucatán,21.0012449,-89.5674103,133.0,4007.9
HOUSE,Estado de México,19.666832,-99.236992,69.0,2357.03
HOUSE,Nuevo León,25.668703,-100.405373,101.0,11094.52
HOUSE,Jalisco,20.663444,-103.426533,350.0,13795.54
APARTMENT,Estado de México,19.521015,-99.23091,130.0,9012.16
HOUSE,Sinaloa,23.286216,-106.427007,180.0,4575.4
HOUSE,Estado de México,19.6378074,-99.1995969,254.0,9014.3
HOUSE,Hidalgo,20.084376,-98.367993,279.0,6932.43
HOUSE,Morelos,18.850763,-98.943855,110.0,3854.43
APARTMENT,Distrito Federal,19.444723,-99.186447,70.0,2193.73
HOUSE,Distrito Federal,19.403597,-99.149771,380.0,13554.29
APARTMENT,Baja California,32.486292,-117.054763,63.0,1937.75
HOUSE,Guerrero,16.8583631,-99.8508616,354.0,14051.36
APARTMENT,Veracruz de Ignacio de la Llave,19.1005941575,-96.1070613563,76.0,4436.76
APARTMENT,Estado de México,19.479437,-99.236561,75.0,5547.26
HOUSE,Morelos,18.981213,-99.206345,240.0,9649.95
HOUSE,Querétaro,20.624242,-100.390194,172.0,4576.49
APARTMENT,Estado de México,19.508253,-99.254997,113.0,8088.76
APARTMENT,Distrito Federal,19.394073,-99.153915,82.0,8157.25
HOUSE,nan###,18.878128,-99.187238,110.0,4436.76
APARTMENT,Querétaro,20.5862687746,-100.3786790371,63.0,5963.31
HOUSE,Morelos,18.961286,-99.212621,60.0,1830.16
HOUSE,Querétaro###,20.628052,-100.404541,254.0,7766.16
HOUSE,Campeche,18.660893,-91.7663706,264.0,9097.51
HOUSE,Veracruz de Ignacio de la Llave,19.0652948,-96.069905,192.0,6656.71
HOUSE,Tamaulipas,22.285725,-97.843597,72.0,1894.13
APARTMENT,Distrito Federal,19.305984,-99.127341,3500.0,5648.55
HOUSE,Distrito Federal,19.361792,-99.190096,197.0,2631.55
APARTMENT,Querétaro,20.726007,-100.442642,105.0,4939.84
APARTMENT,Distrito Federal,19.417636,-99.153292,70.0,2162.92
APARTMENT,San Luis Potosí,22.148722,-101.00119,129.0,4881.59
HOUSE,Puebla,18.985688,-98.230121,73.0,1982.68
APARTMENT,Estado de México,19.427053,-99.256293,100.0,16510.28
APARTMENT,Distrito Federal,19.446256,-99.147767,68.0,2581.64
APARTMENT,Estado de México###,19.379597,-99.293808,155.0,11923.78
HOUSE,San Luis Potosí,22.139618,-101.032422,354.0,10953.24
HOUSE,Estado de México,19.552184,-99.251489,80.0,6730.56
APARTMENT,Querétaro,20.5365909,-100.4411011,80.0,2357.59
APARTMENT,Distrito Federal,19.445032,-99.140207,133.0,3127.69
HOUSE,Estado de México,19.54235,-99.19195,192.0,6627.4
APARTMENT,Distrito Federal,19.377404,-99.193301,80.0,4811.11
HOUSE,Sinaloa,23.231522,-106.382439,211.0,4270.38
HOUSE,Yucatán,21.006756,-89.570984,250.0,5547.26
APARTMENT,Guerrero,16.850374,-99.850166,145.0,4298.11
HOUSE,Veracruz de Ignacio de la Llave,18.141083,-94.458733,180.0,5824.62
HOUSE,Veracruz de Ignacio de la Llave,25.540674,-103.393252,140.0,2495.68
APARTMENT,Distrito Federal,19.336697,-99.152534,102.0,9846.39
HOUSE,Querétaro,20.697427,-100.444385,187.0,7071.08
HOUSE,Estado de México,19.262129,-99.602481,239.0,6987.89
APARTMENT,Distrito Federal,19.2790911,-99.2114234,72.0,2139.25
HOUSE,Jalisco,20.647398,-105.209682,84.0,3466.22
APARTMENT,Puebla,19.028651,-98.258029,116.0,9012.16
APARTMENT,Distrito Federal,19.493713,-99.204941,60.0,2042.76
HOUSE,Veracruz de Ignacio de la Llave,19.11819,-96.107956,181.0,6795.39
HOUSE,Veracruz de Ignacio de la Llave,18.147928788,-94.4772926867,175.0,6101.99
APARTMENT,Nuevo León,25.672309,-100.374119,73.0,5584.77
HOUSE,Estado de México,19.542509,-99.218987,220.0,7902.97
HOUSE,Colima,19.297108,-103.737602,176.0,3272.11
HOUSE,Baja California,32.421957,-117.033513,170.0,5026.29
HOUSE,Morelos,18.939657,-99.20237,185.0,9985.07
HOUSE,Distrito Federal,19.345431,-99.209949,200.0,12023.69
HOUSE,Nuevo León,25.660103,-100.410858,127.0,6934.08
HOUSE,Estado de México,19.564925,-99.218415,110.0,7570.22
HOUSE,Nuevo León,25.652299,-100.266174,281.0,8041.62
APARTMENT,Distrito Federal,19.452665,-99.121497,75.0,1811.67
APARTMENT,Guerrero,16.869995,-99.869568,72.0,2551.13
HOUSE,Chiapas,16.768602,-93.164162,185.0,4353.57
HOUSE,Hidalgo,23.634501,-102.552788,120.0,3327.57
HOUSE,Estado de México###,19.317622,-99.607241,200.0,8318.92
HOUSE,Guerrero,16.850374,-99.850166,168.0,6101.99
APARTMENT,Yucatán###,21.0306572,-89.5945502,144.0,4160.45
APARTMENT,Distrito Federal,19.4503249,-99.1351802,91.0,4159.46
APARTMENT,Distrito Federal,19.307417,-99.125191,75.0,1941.16
HOUSE,Durango,24.0277202,-104.6531759,245.0,4852.7
APARTMENT,San Luis Potosí,22.1352302,-101.0266343,140.0,3854.43
HOUSE,Veracruz de Ignacio de la Llave,25.577366,-103.437088,348.0,8180.27
HOUSE,Veracruz de Ignacio de la Llave,19.517859,-96.891403,300.0,7487.03
HOUSE,San Luis Potosí,22.158050728,-100.9284004569,180.0,2634.95
HOUSE,Veracruz de Ignacio de la Llave,19.119549,-96.107643,190.0,4964.8
HOUSE,Morelos,18.813505,-98.953514,80.0,1802.43
HOUSE,Campeche,19.8301251,-90.5349087,160.0,6101.99
HOUSE,Querétaro,20.592563,-100.371039,271.0,9428.11
APARTMENT,Distrito Federal,19.396893,-99.152302,80.0,4521.02
HOUSE,Jalisco,20.615292,-103.312843,230.0,6932.43
HOUSE,Guanajuato,21.202881,-101.679077,167.0,3604.86
HOUSE,Yucatán,21.0315095,-89.600513,349.0,10539.8
HOUSE,Nuevo León,25.6773984,-100.3940095,347.0,15410.33
HOUSE,Yucatán,21.0344135,-89.5978127,305.0,10262.43
HOUSE,Morelos,18.936026,-99.216217,270.0,13452.11
HOUSE,Estado de México,19.470298,-99.272488,218.0,13448.92
HOUSE,Estado de México,19.522923,-99.241837,340.0,13171.62
HOUSE,Veracruz de Ignacio de la Llave,18.1477847816,-94.4396674633,240.0,6101.99
APARTMENT,Estado de México,19.634604,-99.088905,76.0,1802.37
HOUSE,Morelos###,18.904448,-99.242474,106.0,5545.95
HOUSE,Distrito Federal,19.456544,-99.127136,278.0,9677.67
HOUSE,Querétaro,20.726007,-100.442642,285.0,12203.97
APARTMENT,Distrito Federal,19.396705,-99.181902,85.0,4038.96
HOUSE,Querétaro,20.6543981,-100.3546346,137.0,4382.34
HOUSE,Chiapas,16.766762,-93.148401,160.0,8124.81
HOUSE,Morelos,18.954132,-99.266083,94.0,2912.31
HOUSE,Nuevo León,25.696475,-100.345717,220.0,8734.86
APARTMENT,Distrito Federal,19.270165,-99.152404,80.0,6915.79
HOUSE,Guerrero,23.634501,-102.552788,100.0,2634.32
HOUSE,Yucatán,21.072905,-89.65963,280.0,5807.98
APARTMENT,Estado de México,19.6494549,-99.2023662,69.0,2024.27
APARTMENT,Estado de México,19.60537,-99.233148,60.0,2060.32
HOUSE,Tabasco###,17.999552,-92.950018,151.0,6100.54
HOUSE,Puebla,19.1090862,-98.3289824,160.0,4437.81
HOUSE,Nuevo León,25.7671943,-100.2575589,150.0,1858.33
HOUSE,Baja California Sur,24.168865,-110.306996,16500.0,15286.01
HOUSE,Baja California,32.457415,-116.88252,102.0,3244.38
HOUSE,Querétaro,20.726007,-100.442642,200.0,6405.57
HOUSE,Estado de México,19.550762,-99.242156,160.0,5852.36
HOUSE,Morelos,18.917542,-98.963181,210.0,6240.67
APARTMENT,Nuevo León,25.657194,-100.340521,110.0,13809.4
HOUSE,Morelos,18.94542,-99.223195,380.0,15251.35
HOUSE,Chiapas,16.773806,-93.096295,165.0,3743.51
APARTMENT,Quintana Roo,20.626583,-87.078659,145.0,6075.64
APARTMENT,Nuevo León,25.651072,-100.342773,126.0,9259.21
HOUSE,Distrito Federal,19.362795,-99.218987,80.0,2458.7
HOUSE,Quintana Roo,21.138567,-86.842937,185.0,5130.0
HOUSE,Guerrero,16.874741,-99.889244,300.0,5199.32
APARTMENT,Distrito Federal,19.395097,-99.150424,80.0,2797.8
APARTMENT,Distrito Federal,19.478815,-99.196831,64.0,4020.81
HOUSE,Veracruz de Ignacio de la Llave,19.554081,-96.911522,95.0,2024.27
HOUSE,Tamaulipas,22.276130897,-97.8784418106,232.0,7350.12
HOUSE,Morelos,18.9611008,-99.2684274,192.0,9152.98
APARTMENT,Yucatán,21.03071,-89.618103,131.0,4077.24
HOUSE,Chiapas,19.671921,-101.197362,240.0,5130.0
HOUSE,Estado de México,19.514929,-99.2542064,356.0,15195.89
HOUSE,Estado de México,19.295469,-99.692619,150.0,3050.99
HOUSE,Estado de México###,19.488134,-99.230759,110.0,7312.33
HOUSE,Nuevo León,25.5883667,-100.2430415,300.0,8547.05
HOUSE,Baja California Sur,24.155968,-110.315987,204.0,7155.97
HOUSE,Distrito Federal,19.483263,-99.186297,190.0,5387.89
HOUSE,Chihuahua,28.678531,-106.040439,115.0,2467.95
APARTMENT,Distrito Federal,23.634501,-102.552788,85.0,4991.35
HOUSE,Estado de México,19.580685,-99.047432,70.0,1802.86
HOUSE,Querétaro,20.571299,-100.383032,90.0,1965.97
HOUSE,Nuevo León,25.686357,-100.376106,380.0,10539.8
HOUSE,Baja California,32.494759,-117.016926,92.0,2717.51
HOUSE,Jalisco,20.7540020174,-103.3824715018,290.0,8041.62
HOUSE,Querétaro,20.5285264774,-99.88301754,136.0,4160.45
APARTMENT,Distrito Federal,19.299864,-99.111133,65.0,7117.11
HOUSE,Estado de México,19.493069,-99.060346,343.0,10085.3
APARTMENT,Distrito Federal,19.384724,-99.145619,145.0,6516.49
HOUSE,Morelos###,18.804197,-98.932816,140.0,2717.51
HOUSE,Querétaro###,20.7047931,-100.4462718,250.0,7904.85
HOUSE,Estado de México,19.589786878,-99.0521619915,80.0,1941.54
HOUSE,Puebla,18.972588,-98.282691,202.0,7941.79
HOUSE,Querétaro,20.593385,-100.361619,100.0,6100.54
HOUSE,Puebla,19.017727,-98.316376,182.0,5713.68
APARTMENT,Distrito Federal,19.454332,-99.200287,62.0,2662.68
HOUSE,Sinaloa,23.290356,-106.426237,150.0,4935.89
HOUSE,Colima,19.277207,-103.734973,161.0,2770.2
HOUSE,Nuevo León,25.7393693814,-100.2269947529,266.0,7615.83
HOUSE,Morelos###,18.901708,-99.237779,250.0,12755.67
APARTMENT,Distrito Federal,19.368808,-99.112954,83.0,6100.54
HOUSE,Yucatán,21.0369774162,-89.6034273505,175.0,6642.84
HOUSE,Morelos###,23.634501,-102.552788,270.0,12062.43
HOUSE,Morelos,18.886955,-99.062244,68.0,2273.84
HOUSE,Nuevo León,25.679226,-100.344032,210.0,8180.27
APARTMENT,Distrito Federal,19.413009,-99.17109,127.0,15251.35
APARTMENT,Distrito Federal,19.410215,-99.14595,70.0,2318.36
APARTMENT,Distrito Federal###,19.367424,-99.185753,82.0,8152.54
HOUSE,San Luis Potosí,22.0951835008,-100.87474823,172.0,2639.87
APARTMENT,Distrito Federal,19.298168,-99.113106,83.0,9352.41
APARTMENT,Estado de México,19.5652097,-99.2646998,87.0,4437.81
HOUSE,Tamaulipas,22.285725,-97.843597,218.0,6240.67
HOUSE,Veracruz de Ignacio de la Llave,25.439536,-100.994925,293.0,8318.92
APARTMENT,San Luis Potosí,22.144705,-101.04092,144.0,4769.51
HOUSE,Yucatán,20.9959805028,-89.6128177643,374.0,13022.19
HOUSE,Tamaulipas,22.3286560021,-97.8898514392,140.0,3883.08
HOUSE,Morelos,18.858107,-99.200287,92.0,3397.7
HOUSE,Veracruz de Ignacio de la Llave,19.0530826,-96.0588921,200.0,5684.59
HOUSE,Morelos,18.883513,-99.221881,80.0,2357.03
HOUSE,Morelos,18.933414,-99.194748,250.0,15415.84
HOUSE,Morelos,18.935198,-99.232834,180.0,8873.51
HOUSE,Nuevo León,25.7385463,-100.3184093,254.0,7350.12
APARTMENT,Distrito Federal,19.41275,-99.126007,60.0,1888.96
APARTMENT,Distrito Federal,19.364891,-99.148384,78.0,7938.47
HOUSE,Estado de México,19.272732,-99.453377,126.0,3604.86
HOUSE,Estado de México###,19.490576,-99.254997,350.0,11091.89
HOUSE,Querétaro,20.5535753,-100.4222725,156.0,4576.49
HOUSE,Querétaro,20.572051,-100.406716,227.0,6627.4
HOUSE,Baja California,32.457469,-116.882435,102.0,3244.38
HOUSE,Distrito Federal,19.353373,-99.1138,160.0,5585.63
HOUSE,Jalisco,20.2959587,-103.1944627,204.0,4991.35
HOUSE,Querétaro,20.379178,-99.966431,80.0,1802.43
HOUSE,nan###,18.804409,-98.959038,130.0,2495.68
HOUSE,Tamaulipas,22.272678,-97.883728,350.0,12481.34
HOUSE,Morelos,18.808657,-99.203751,67.0,1802.86
HOUSE,Nuevo León,25.6626225,-100.3688142,311.0,12678.12
HOUSE,Puebla,19.059084,-98.286095,243.0,5339.24
HOUSE,Aguascalientes,21.89658,-102.316322,245.0,4131.73
HOUSE,Distrito Federal,19.508428,-99.125896,150.0,2371.45
APARTMENT,Distrito Federal,19.454332,-99.200287,90.0,2833.28
HOUSE,Puebla,19.077675,-98.225566,175.0,6239.19
HOUSE,Morelos,23.634501,-102.552788,160.0,5240.92
HOUSE,Morelos,18.922282,-99.04435,70.0,2445.76
HOUSE,Veracruz de Ignacio de la Llave,20.945961,-97.389905,200.0,15251.35
HOUSE,San Luis Potosí,22.193162,-101.005431,80.0,2079.73
APARTMENT,Veracruz de Ignacio de la Llave,19.119549,-96.107643,93.0,4021.76
HOUSE,Estado de México,19.4953683665,-99.2584598064,140.0,3605.72
HOUSE,Quintana Roo,21.139641,-86.879738,100.0,1941.08
HOUSE,Querétaro###,20.659601,-100.442467,301.0,14422.88
APARTMENT,Distrito Federal,19.393257,-99.157113,100.0,3771.24
HOUSE,Yucatán,21.072905,-89.65963,190.0,5131.22
HOUSE,Veracruz de Ignacio de la Llave,20.9475017,-97.3631926,110.0,3571.59
HOUSE,Nuevo León,25.721457,-100.228301,190.0,4658.59
HOUSE,Estado de México,19.406092,-99.011968,177.0,4214.92
HOUSE,San Luis Potosí###,22.125832,-101.035118,197.0,7766.16
HOUSE,Yucatán,21.023252,-89.614571,320.0,7904.85
HOUSE,Estado de México,19.31673,-99.581169,80.0,2523.41
HOUSE,Querétaro,20.647322,-100.479441,82.0,1907.81
HOUSE,Estado de México,19.7100885,-98.9659399,99.0,3988.62
APARTMENT,Distrito Federal,19.462951,-99.125888,208.0,6932.43
HOUSE,Tamaulipas,22.3140373,-97.8800254,178.0,2718.16
HOUSE,Jalisco,20.547053,-103.47907,340.0,13812.68
HOUSE,Chiapas,19.704245,-101.165592,150.0,4991.35
HOUSE,Veracruz de Ignacio de la Llave,25.525183,-103.377502,104.0,1746.97
APARTMENT,Yucatán###,21.039522,-89.563911,119.0,6095.48
HOUSE,Querétaro###,20.558271,-100.42942,139.0,5130.0
HOUSE,Guanajuato,21.178095,-101.708252,360.0,9400.38
APARTMENT,Distrito Federal,19.403794,-99.155899,70.0,2854.48
HOUSE,Veracruz de Ignacio de la Llave,19.532236,-96.94104,180.0,4159.46
APARTMENT,Yucatán,21.008295,-89.591019,142.0,4798.38
APARTMENT,Distrito Federal,19.382649,-99.143384,65.0,2325.2
HOUSE,Guerrero,16.856389,-99.913115,131.0,2495.68
APARTMENT,Puebla,19.076612,-98.236336,93.0,3046.55
HOUSE,Querétaro,20.391528,-99.981438,202.0,6379.35
HOUSE,Quintana Roo,21.1661723,-86.8251719,370.0,10539.8
HOUSE,Baja California,32.46906,-116.81963,86.0,2768.7
APARTMENT,Yucatán,21.0634817,-89.6110378,63.0,2357.59
APARTMENT,Baja California,23.634501,-102.552788,95.0,4437.53
HOUSE,Querétaro,20.745667,-100.455109,290.0,12425.86
APARTMENT,Tamaulipas,22.292006,-97.866714,128.0,4519.95
HOUSE,Estado de México,19.300028,-99.566057,198.0,2824.56
HOUSE,Yucatán,20.999418,-89.619278,377.0,11807.34
APARTMENT,Distrito Federal###,19.401507,-99.14682,92.0,3549.4
HOUSE,Estado de México,19.663315,-99.103287,100.0,4214.92
APARTMENT,Yucatán,21.030668,-89.599258,82.0,3299.84
HOUSE,Morelos,18.743973,-99.254183,79.0,2260.08
HOUSE,Yucatán,21.037875,-89.648252,123.0,2162.92
HOUSE,Morelos,18.951663,-99.218298,376.0,13864.86
APARTMENT,Distrito Federal,19.381078,-99.186714,70.0,4508.85
HOUSE,Sinaloa,24.8225157463,-107.4352383614,105.0,2939.35
HOUSE,Estado de México,19.522923,-99.241837,200.0,12065.29
HOUSE,Querétaro,20.693433,-100.446219,160.0,6377.84
HOUSE,Estado de México,19.545727,-99.039146,133.0,3549.4
HOUSE,Chihuahua,28.672886,-106.09304,250.0,3328.36
HOUSE,Puebla,23.634501,-102.552788,113.0,3050.27
HOUSE,Querétaro,20.618279,-100.346985,130.0,5242.16
HOUSE,San Luis Potosí,22.193523,-101.0019,211.0,8708.83
APARTMENT,Chiapas,16.747116,-92.651844,84.0,2772.97
HOUSE,Estado de México,19.276849,-99.546473,179.0,4958.08
HOUSE,Quintana Roo,21.082655,-86.857162,251.0,9844.05
HOUSE,Distrito Federal,19.3845016369,-99.0904824436,115.0,4299.13
APARTMENT,Distrito Federal,19.446829,-99.159454,65.0,8582.35
HOUSE,Yucatán,20.99947,-89.642815,169.0,2912.31
HOUSE,Aguascalientes,21.99782,-102.191307,350.0,10176.81
HOUSE,Nuevo León###,25.714615,-100.230576,309.0,8320.89
HOUSE,Estado de México,19.286575,-99.597733,200.0,3835.02
HOUSE,Durango,24.024288,-104.615791,98.0,1899.49
HOUSE,Estado de México,19.537234,-99.025536,83.0,2391.97
HOUSE,Distrito Federal,19.343042,-99.054777,275.0,8818.05
HOUSE,Jalisco,20.66976,-105.204857,70.0,1857.89
HOUSE,Sinaloa,23.256596,-106.415812,190.0,2911.62
HOUSE,Estado de México,19.524088,-99.096736,75.0,3724.1
HOUSE,Sonora,27.492267,-109.958231,236.0,6100.54
HOUSE,Nuevo León,25.7075214,-100.4578949,150.0,5840.48
HOUSE,Tamaulipas,22.286442,-97.889847,81.0,2329.3
APARTMENT,Distrito Federal,19.287568,-99.145853,100.0,8385.3
HOUSE,Morelos,18.835637,-99.252857,200.0,3327.57
HOUSE,Nuevo León,25.723516,-100.393311,350.0,13310.27
HOUSE,Chiapas,19.750508,-101.181947,90.0,1996.54
APARTMENT,Puebla,19.058884,-98.260885,104.0,4852.7
HOUSE,Distrito Federal,19.477827,-99.216217,229.0,8299.51
HOUSE,Estado de México,19.1617587,-99.6178249,85.0,3050.99
HOUSE,Guerrero,16.7795417527,-99.798010105,275.0,16637.84
